Title,Content,Date,Url,Summary
Trương Thế Vinh vừa là diễn viên vừa 'viết kịch bản' phim Án mạng lầu 4,"Án mạng lầu 4 xoay quanh đôi vợ chồng Thắng (Trương Thế Vinh) và Đình Đình (Lương Bích Hữu) khi họ đang chuẩn bị ra sân bay để đến Canada, bắt đầu một cuộc sống định cư. Trong khi đang sắp xếp hành lý, Đình Đình đồng ý trông hộ một em bé sơ sinh từ một người hàng xóm. Từ đây, hàng loạt biến cố bắt đầu đổ dồn vào cả hai vợ chồng. Trương Thế Vinh làm biên kịch Hóa thân vào nhân vật Thắng, Trương Thế Vinh mang đến hình ảnh một người đàn ông gia trưởng ""ngầm"". ""Tôi từng đóng vai gia trưởng trên phim truyền hình, nhưng kiểu gia trưởng đó khác biệt hoàn toàn với Án mạng lầu 4. Họ nói chuyện lịch sự, nhẹ nhàng, nhưng trong từng lời nói chứa đựng một sự áp đặt rất cao. Đó giống như một quả bom nổ chậm, không phải là sự bộc phát ngay lập tức"" - Trương Thế Vinh chia sẻ. Đạo diễn Nguyễn Hữu Tuấn chia sẻ rằng Trương Thế Vinh có nhiều đóng góp cho tình tiết của phim cũng như diễn biến nhân vật. Thậm chí, đạo diễn còn ghi tên anh là đồng biên kịch của phim vì nhờ có những phản hồi của Trương Thế Vinh trong nhiều phân cảnh đã cải thiện rất nhiều nội dung. Bạn diễn Lương Bích Hữu cũng dành lời cảm ơn Trương Thế Vinh vì nam diễn viên giúp đỡ cô rất nhiều trong quá trình tác nghiệp diễn xuất, đặc biệt khi đây là lần đầu tiên Lương Bích Hữu đóng phim điện ảnh. Trương Thế Vinh cũng khiêm tốn cho rằng đạo diễn thêm tên mình vào vị trí biên kịch chủ yếu là do tôn trọng những đóng góp của anh chứ thực chất anh là diễn viên, tập trung thực hiện công việc của mình.",08/05/2024 12:53 GMT+7,https://tuoitre.vn/truong-the-vinh-vua-la-dien-vien-vua-viet-kich-ban-phim-an-mang-lau-4-20240508113926675.htm,"Án mạng lầu 4 là phim chuyển thể từ kịch bản gốc của Iran, được thực hiện bởi đạo diễn Nguyễn Hữu Tuấn."
Tranh luận bùng nổ khi Thúy Ngân vào vai của Hwang Jung Eum," Không ít người can: Trời ơi xin đừng! Hông biết nên bày ra tâm trạng gì?; có khán giả thì bảo: ""Nhan sắc thì quá okie la rồi, giờ đợi xem diễn xuất có làm nên chuyện không thôi!"", ""Cứ đợi xem như nào, chứ Ngân cũng ổn"". Vai diễn tâm lý nặng của Thúy Ngân  Secret Love là bộ phim truyền hình Hàn nổi đình nổi đám phát sóng năm 2013, kể chuyện tình ""trai hư"" tài phiệt Jo Min Hyuk (Ji Sung) với cô gái ngây thơ nhưng ngoan cường Kang Yoo Jung (Hwang Jung Eum). Khi phim này phát sóng tại Việt Nam, khán giả bảo họ tốn không ít nước mắt với tình yêu của hai người. Secret love phiên bản Việt có tên khá lạ 7 năm chưa cưới sẽ chia tay. Thúy Ngân đảm nhận vai Thiên Ân - cô gái sống trong gia đình bình dân, chịu thương chịu khó và có mối tình dài 7 năm với bạn trai. Còn Võ Cảnh vào vai Minh Huy - người thừa kế của một gia đình kinh doanh khách sạn giàu có, chưa bao giờ lo nghĩ về tiền. Với Secret love bản Hàn Quốc, hai vai diễn này do Hwang Jung Eum và Ji Sung đóng chính. Sự thành công của bản gốc quá lớn khiến cho khán giả hoài nghi về vai diễn do các diễn viên Việt Nam đảm nhận. Đặc biệt là vai diễn của Thúy Ngân rất nặng về tâm lý. Hwang Jung Eum đảm nhận vai diễn này rất thành công. ""Phim có từ năm 2013, không biết đến Việt Nam có sửa sang gì cho phù hợp hơn với thời điểm hiện tại không, chứ kịch bản ngang tàng, ngang trái. Được cái diễn xuất của chú Ji Sung, cô Hwang Jung Eum và dàn diễn viên ai diễn cũng tốt nên mới gánh được quả này"", một khán giả viết. Nghe remake cái sợ ngang Không chỉ về diễn viên, nhiều người bày tỏ lo ngại về Secret Love phiên bản Việt: ""Không phải chê nhưng mà tôi thấy phim Việt remake lại không có cái nào hay hết"", ""Phim Việt mà cứ remake lại từ nước khác tui không thấm nổi"". ""Bộ phim tâm đắc nhất của mình. Nghe Việt Nam remake cái sợ ngang"". Đạo diễn kiêm biên kịch Nguyễn Hoàng Anh thực hiện phim cho biết Secret love có câu chuyện không mới nhưng cách xây dựng nhân vật có nhiều điểm thú vị: ""Phim để lại nhiều ấn tượng cho tôi khi xem. Bản remake có nhiều thay đổi để phù hợp với Việt Nam và thời đại, song vẫn giữ thông điệp tốt đẹp về sự hy sinh trong tình yêu"", chị chia sẻ về phim. Đạo diễn cũng tự tin bảo rằng phim giúp công chúng có một cái nhìn khác về những bộ phim remake. Ngoài Thúy Ngân, Võ Cảnh, 7 năm không cưới sẽ chia tay có sự tham gia của Jun Phạm, Thảo Tâm, Nguyệt Ánh, Thanh Nam, Ngân Hòa, Đào Vân Anh, Lê Bê La. Dự kiến phim lên sóng vào tháng 6.",08/05/2024 11:38 GMT+7,https://tuoitre.vn/tranh-luan-bung-no-khi-thuy-ngan-vao-vai-cua-hwang-jung-eum-20240507233014822.htm,"Thông tin Thúy Ngân vào vai của Hwang Jung Eum trong 'Secret Love' phiên bản Việt khiến khán giả yêu phim Hàn dậy sóng với nhiều ý kiến ủng hộ, khen chê."
Đạo diễn Bảo Nhân muốn quay phim Nam Phương hoàng hậu ở Huế,"Ngày 8-5, UBND tỉnh Thừa Thiên Huế cho biết vừa có buổi làm việc với Công ty TNHH Mar6 Studios về dự án phim điện ảnh Hoàng hậu cuối cùng - kể câu chuyện của Nam Phương hoàng hậu. Tại buổi làm việc, đạo diễn Bảo Nhân - đại diện đoàn làm phim - đã giới thiệu tổng quan dự án phim điện ảnh Hoàng hậu cuối cùng, đồng thời giới thiệu ê kíp đạo diễn, sản xuất, phát hành và kế hoạch sản xuất bộ phim. Hoàng hậu cuối cùng là dự án phim điện ảnh được đầu tư và chuẩn bị kỹ lưỡng trong thời gian 5 năm (từ năm 2020 - nay), chắt lọc từ khối lượng kiến thức và tư liệu lịch sử khổng lồ về hoàng hậu Nam Phương nói riêng và triều Nguyễn nói chung. Đoàn làm phim khẳng định bộ phim không nhằm mục đích phản ánh một giai đoạn lịch sử của dân tộc, mà chỉ muốn thông qua câu chuyện cuộc đời Nam Phương hoàng hậu để lấy cảm hứng, tái hiện lại hình ảnh một nhân vật có thật trong lịch sử thật sống động trên màn ảnh. Bộ phim tập trung kể về quãng thời gian hơn 10 năm sống trong cung cấm của Nam Phương hoàng hậu và cuộc sống hôn nhân trải qua đủ các cung bậc, từ hạnh phúc đến khổ đau cùng vua Bảo Đại. Dù trong bất cứ hoàn cảnh nào, Nam Phương hoàng hậu vẫn luôn tỏa sáng với tri thức, sự đức hạnh, tài giỏi và khéo léo để tồn tại trước mọi sóng gió của thời cuộc. Đoàn làm phim cũng đề xuất tỉnh tạo điều kiện, hướng dẫn cho đoàn làm phim được phép ghi hình tại các điểm tại TP Huế và các bối cảnh thuộc quần thể di tích cố đô Huế. Tại buổi làm việc, ông Nguyễn Thanh Bình - phó chủ tịch UBND tỉnh Thừa Thiên Huế, đề nghị đoàn làm phim cần có góc nhìn riêng về mảnh đất và con người Huế, để từ đó có những cảm nhận trong quá trình xây dựng kịch bản của bộ phim. Ông Bình cũng nói rằng đoàn phim cần có trao đổi với các nhà nghiên cứu am hiểu về lịch sử để có cái nhìn đúng đắn về một nhân vật có thật. Ông Bình đề nghị các sở, ngành của tỉnh hỗ trợ, tạo điều kiện thuận lợi cho đoàn làm phim thực hiện bộ phim tại tỉnh, góp phần giới thiệu quảng bá về những cảnh đẹp, nét lịch sử, văn hóa và phát triển Thừa Thiên Huế trở thành ""phim trường"" lớn của điện ảnh Việt Nam. Phim điện ảnh Hoàng hậu cuối cùng được đạo diễn bởi bộ đôi Bảo Nhân và Namcito, kể về quãng thời gian hơn 10 năm sống trong Cấm thành của Nam Phương Hoàng hậu với cuộc sống hôn nhân trải qua đủ các cung bậc cùng Hoàng đế Bảo Đại, cho đến ngày cả hoàng gia rời khỏi Đại Nội. Bên cạnh đó, bộ phim cũng khắc họa hình ảnh Đức Thái hậu Từ Cung, một hình mẫu của người phụ nữ Việt Nam truyền thống, với tình yêu và sự hi sinh cho gia đình cũng như sự quyết liệt bảo vệ và gìn giữ các giá trị văn hoá, tín ngưỡng của hoàng tộc nói riêng và của dân tộc nói chung. Kịch bản phim được lấy cảm hứng từ tiểu thuyết Tình sử Nam Phương Hoàng hậu của nhà văn Trần Thị Hảo và tác phẩm Nam Phương Hoàng hậu của tác giả Lê Lan Khanh.  Ngoài ra, phim điện ảnh Hoàng hậu cuối cùng còn nhận được sự hỗ trợ, cố vấn chuyên môn từ các chuyên gia, nhà nghiên cứu lịch sử. Điện Kiến Trung - nơi ăn ở, làm việc của Vua Bảo Đại và Hoàng hậu Nam Phương cùng các Hoàng tử, Công chúa dự kiến sẽ được chọn làm bối cảnh chính của bộ phim.",08/05/2024 09:55 GMT+7,https://tuoitre.vn/dao-dien-bao-nhan-muon-quay-phim-nam-phuong-hoang-hau-o-hue-20240508094515002.htm,"Đoàn làm phim 'Hoàng hậu cuối cùng' muốn chọn Huế - nơi từng gắn với cuộc đời của Nam Phương hoàng hậu, làm bối cảnh chính của phim."
Dù đã lâu không viết ballad nhưng chính khán giả đã mang Đạt G trở lại,"Đạt G là một rapper, ca sĩ, nhạc sĩ được khán giả yêu mến bởi giọng hát trầm ấm, giàu cảm xúc và khả năng sáng tác ca khúc có giai điệu bắt tai. Anh sở hữu nhiều bản hit, phải kể đến là Buồn của anh (hát cùng K-ICM, Masew) với hơn 187 triệu lượt xem trên YouTube, Ngày mai em đi mất (hát cùng Khải Đăng) hơn 19 triệu lượt xem, Bánh mì không (hát cùng Du Uyên) có 109 triệu lượt xem… Đạt G trở lại với ballad Sau một thời gian dài thỏa sức với dòng nhạc sôi động, có giai điệu vui tươi như Hula Hula hay EP Tha tim, Đạt G cho biết anh dành trọn năm 2024 để sáng tác và thực hiện album ballad. Mở đầu cho hành trình này là ca khúc Hành trang chuyện buồn thuần ballad. Ca khúc này cũng chính thức đánh dấu Đạt G quay trở lại với ballad - dòng nhạc làm nên tên tuổi của anh. Hành trang chuyện buồn được Đạt G chấp bút cách đây 2 năm nhưng mãi đến hôm nay mới phát hành. Thường các sáng tác của anh bén duyên với Chi Pu, Khải Đăng…, lần này anh muốn giữ ca khúc lại cho riêng mình. Đạt G tâm sự đã lâu rồi anh không viết ballad, chính khán giả đã mang anh trở lại. Anh tự tin vào cách viết, cách hát của mình sẽ có cái để khoe với khán giả. ""Có thể Đạt hát không quá hay nhưng tình yêu của khán giả dành cho là động lực giúp mình tự tin hơn. Ít nhất cũng có khán giả trung thành, ủng hộ vô điều kiện là vợ và hai con. Đạt nghĩ cứ làm sẽ có khán giả yêu thương"" - Đạt G tâm sự. Anh nói ballad buồn nhưng nhiều bạn trẻ có bản phối mới, nhịp nhanh khiến ca khúc cuốn hút người nghe, giúp anh học hỏi trong sáng tác ballad của mình. Với Hành trang chuyện buồn, Đạt G kể về hành trình của nỗi buồn không quá tiêu cực mà có kết thúc mở. Anh quan niệm chuyện buồn là điều xinh đẹp trong cuộc đời, hãy cất vào vali để ở một góc nào đó hoặc mang theo bên mình, điều này giúp mỗi người trưởng thành, biết trân trọng hơn. Thực hiện album đầu tay trong năm 2024 Chia sẻ về chặng đường nghệ thuật vừa qua, Đạt G cho biết có một khoảng thời gian anh tự ti với những sáng tác của chính mình. Anh từng có ý định ""không hát nữa"" để quay về với vai trò nhạc sĩ, chỉ sáng tác gửi bài cho ca sĩ. Tuy nhiên trong quá trình viết nhạc, các con lắng nghe và thuộc cả lời ca khúc. Điều này trở thành nguồn cảm hứng cho Đạt G tiếp tục hành trình âm nhạc. Anh nghĩ sẽ có khán giả yêu thương, muốn nghe anh hát nên luôn thay đổi, hoàn thiện bản thân phục vụ khán giả tốt nhất. Anh tự làm khó mình với những bản phối yêu cầu cao hơn, yêu cầu gắt gao hơn trong ca từ với những sáng tác mới. ""Từ trước đến giờ, Đạt không dám đặt mình lên bàn cân hay một vị trí nhất định nào. Đạt viết, hát với cảm xúc, diễn tả một cách tốt nhất để chuyển tải thông điệp đến khán giả"" - Đạt G chia sẻ. Đạt G cho biết anh vô tình đi ngang qua ballad nhưng lại có duyên với ballad. Anh dành tất cả tâm huyết và thời gian để tập trung cho thể loại ballad trong năm 2024. Anh bật mí đang trong quá trình hoàn thiện album đầu tay dành tặng khán giả cũng thuộc thể loại ballad và sớm phát hành trong năm nay.",08/05/2024 09:08 GMT+7,https://tuoitre.vn/du-da-lau-khong-viet-ballad-nhung-chinh-khan-gia-da-mang-dat-g-tro-lai-20240508065343134.htm,Đạt G cho biết có thời gian anh không tự tin hát các sáng tác của mình. Anh cũng từng có ý định 'không hát nữa' mà quay về vai trò nhạc sĩ.
"Moving nhận Daesang danh giá, Kim Soo Hyun được yêu nhất tại Baeksang 2024","Lễ trao giải nghệ thuật Baeksang lần thứ 60 đã chính thức diễn ra vào chiều 7-5 (giờ địa phương). Đây là giải thưởng danh giá, được mệnh danh là ""Oscar Hàn Quốc"", nhằm tôn vinh những cá nhân, tác phẩm xuất sắc trong lĩnh vực truyền hình, điện ảnh, sân khấu hằng năm. Tham gia sự kiện có nhiều tên tuổi hàng đầu của làng giải trí xứ Hàn như Kim Soo Hyun, Soong Joong Ki, Kim Go Eun, Lee Do Hyun, Choi Min Sik, Park Bo Gum... Moving, Người yêu dấu thắng lớn, Diễn viên được yêu thích nhất là Kim Soo Hyun, Ahn Yu Jin Ở hạng mục truyền hình, bộ phim cổ trang Người yêu dấu (My dearest) đã xuất sắc giành được giải thưởng cao nhất. Và nam diễn viên chính Nam Goong Min cũng đã đoạt Thị đế - giải thưởng cho nam diễn viên xuất sắc nhất mảng phim truyền hình. Với cốt truyện hay, sâu sắc cùng dàn diễn viên thực lực, Người yêu dấu được khán giả và giới chuyên môn đánh giá cao khi xuất hiện tại 3 đề cử quan trọng trong lĩnh vực phim truyền hình. Trong khi đó, Honey Lee được trao giải Nữ diễn viên xuất sắc nhất sau màn hóa thân thành ""hiệp sĩ bóng đêm"" đầy thuyết phục trong bộ phim Hoa nở về đêm. Sau tất cả giải thưởng được trao, phim siêu anh hùng Moving xuất sắc giành Daesang - giải thưởng danh giá nhất của lễ trao giải Baeksang ở mảng truyền hình. Ngoài vinh dự đoạt giải cao nhất, Moving còn được xướng tên ở hạng mục Kịch bản hay nhất, giải cho Nam diễn viên tân binh. 12.12: The Day đánh bại Exhuma Ở lĩnh vực phim điện ảnh, bộ phim lịch sử 12.12: The Day giành giải cao nhất - phim điện ảnh xuất sắc đúng như dự đoán của phần đông khán giả. Nam diễn viên Hwang Jung Min cũng trở thành Ảnh đế của Baeksang 2024 nhờ thành công vượt bậc của tác phẩm điện ảnh này, ""vực dậy"" phòng vé ảm đạm xứ Hàn. Bên cạnh đó, nhiều khán giả cũng bày tỏ sự tiếc nuối khi bộ phim ăn khách Exhuma: Quật mộ trùng ma trượt giải phim xuất sắc. Tuy nhiên, bộ phim cũng nhận về 2 giải thưởng quan trọng ở hạng mục điện ảnh là Đạo diễn xuất sắc cho Jang Jae Hyun và Nữ diễn viên xuất sắc nhất cho Kim Go Eun. Lễ trao giải năm nay còn chứng kiến khoảnh khắc ngọt ngào của cặp đôi phim The Glory Lee Do Hyun và Lim Ji Yeon. Sau khi nhận giải Nam diễn viên mới xuất sắc nhất (mảng điện ảnh), Lee Do Hyun đã trực tiếp gửi lời cảm ơn đến bạn gái trong bài phát biểu. Vì nghỉ phép trong thời gian nhập ngũ, nên anh đã đặc biệt mặc quân phục không quân đến để tham dự lễ trao giải Baeksang. Lee Do Hyun hiện đang là diễn viên mới triển vọng của màn ảnh Hàn, anh cũng từng nhận giải Tân binh xuất sắc tại Baeksang 2021.",07/05/2024 20:38 GMT+7,https://tuoitre.vn/moving-nhan-daesang-danh-gia-kim-soo-hyun-duoc-yeu-nhat-tai-baeksang-2024-20240507200007083.htm,"Lễ trao giải nghệ thuật Baeksang 2024 đã tìm ra chủ nhân cho những giải thưởng danh giá trong lĩnh vực điện ảnh. Trong đó, hai bộ phim Moving, Người yêu dấu thắng lớn."
Tin tức giải trí 7-5: Hòa Minzy đưa ông nội là cựu chiến binh đến Điện Biên Phủ,"Stray Kids dự Met Gala bị kỳ thị Tại sự kiện được mệnh danh là lớn nhất hành tinh - Met Gala 2024, nhóm nhạc đình đám K-pop Stray Kids đã nhận được sự quan tâm lớn từ người hâm mộ châu Á. Cả 8 thành viên của nhóm nhạc nam K-pop: thủ lĩnh Bang Chan, Lee Know, Changbin, Hyunjin, Han, Felix, Seungmin và I.N cùng nhau ra mắt ""thảm xanh"", đánh dấu lần đầu tiên trong lịch sử Met Gala có một nhóm nhạc K-pop cùng nhau có mặt với đội hình đầy đủ. Nhóm nhạc nam diện trang phục của nhà mốt Mỹ Tommy Hilfiger. Tuy nhiên, trang phục của nhóm lại bị chê đơn điệu, lạc quẻ với chủ đề ""khu vườn cổ tích"" của Met Gala năm nay. Đặc biệt, trên mạng xã hội còn lan truyền đoạn video ngắn cho thấy Stray Kids bị nhiếp ảnh gia phương Tây mỉa mai, kỳ thị trên thảm đỏ. Trong clip, phóng viên ảnh so sánh ngoại hình và cách tạo dáng của Stray Kids với robot. Anh này còn thẳng thừng nhận xét rằng các thành viên trong nhóm nhạc nam K-pop có gương mặt không cảm xúc, nhìn mặt na ná nhau. Doanh thu Lật mặt 7 chững lại Theo số liệu của Box Office Vietnam, Lật mặt 7 đã cán mốc 300 tỉ doanh thu tại Việt Nam sau 2 tuần công chiếu, vượt qua người tiền nhiệm Lật mặt 6. Tuy vậy, bộ phim của Lý Hải đang dần giảm tốc độ tăng doanh thu, với đà này thì rất khó để Lật mặt 7 vượt qua được mốc doanh thu của Nhà bà Nữ. Cụ thể, phim chỉ thu về 5,8 tỉ trong hôm nay 7-5, trong khi những ngày trước đó và trong dịp lễ 30-4 và 1-5 phim thu bình quân từ 10 đến 30 tỉ một ngày dễ dàng. Tuy vẫn sở hữu hơn 4.000 suất chiếu, bộ phim của Lý Hải sẽ phải sớm nhường chỗ cho đợt phát hành phim mới giữa tháng 5, trong đó có nhiều bom tấn của Hollywood. Vẫn còn đến gần 200 tỉ nữa thì Lật mặt 7 mới chạm được mức doanh thu 475 tỉ của Nhà bà Nữ, chưa kể đến con số hơn 500 tỉ của Mai. Hé lộ hình ảnh mới nhất của Superman DC vừa hé lộ hình ảnh đầu tiên của Superman mới của vũ trụ điện ảnh DC, do James Gunn cầm trịch. Trong ảnh, Superman (David Corenswet đóng) đang trong tư thế ""lên đồ"" sẵn sàng chiến đấu, trang phục của anh trông rộng, có phần cồng kềnh hơn người tiền nhiệm của DCEU. Tuy vậy, thiết kế này vẫn được người hâm mộ DC khen ngợi và đánh giá rằng đây là tạo hình Siêu Nhân đẹp nhất từ trước đến giờ. Những fan cứng của Superman cũng nhanh chóng nhận ra tia màu tím được bắn ngoài cửa sổ và dự đoán rằng nhân vật phản diện trong phim Superman: Legacy sắp tới sẽ là Brainiac hoặc Lex Luthor. Variety cho biết quá trình tuyển chọn cho vai diễn ăn khách diễn ra ròng rã suốt 8 tháng. Thế nhưng, DC Studios nhanh chóng đưa ra quyết định chỉ một tuần sau buổi thử vai của David Corenswet vì anh này như sinh ra để đóng Superman. Lee Jung Jae chào sân Hollywood Ấn phẩm mới nhất thuộc vũ trụ Star War - The Acolyte vừa đăng tải trailer tiếp theo, Lee Jung Jae (nổi danh qua loạt phim đình đám Trò chơi con mực) vào vai một bậc thầy Jedi, người đứng trước một cuộc điều tra tội phạm về cái chết của một Jedi khác. Tạo hình của nam diễn viên Hàn Quốc trong phim với tóc dài, buộc chỏm phía sau tạo cảm giác khá lạ so với các vai diễn ""bụi bặm"" trước khi anh gia nhập Star Wars. Anh là ngôi sao châu Á hiếm hoi trong series quy tụ dàn diễn viên đa quốc tịch này. Các diễn viên còn lại trong phim gồm có Amandla Stenberg (Mỹ), Dafne Keen (Anh - Tây Ban Nha), Manny Jacinto (Canada), Joonas Suotamo (Phần Lan)... Sự nghiệp của Lee Jung Jae được chú ý ở ngoài thị trường Hàn Quốc sau loạt phim Trò chơi con mực. Ở lần đầu chào sân Hollywood, anh đã được góp mặt trong series Star War đình đám. Hòa Minzy gây sốt khi đi cổ vũ diễu binh Điện Biên Phủ Hòa Minzy bỗng nhiên gây sốt mạng xã hội khi được người hâm mộ quay lại khoảnh khắc cổ vũ đoàn diễu binh diễu hành đường phố, nhiệt tình quá nên bị anh cảnh sát giao thông ""chỉnh lại đội hình"". Cô có mặt tại thành phố Điện Biên Phủ để hòa cùng dòng người xem buổi Lễ kỷ niệm 70 năm Chiến thắng Điện Biên Phủ. Nhiều người nhận ra nữ ca sĩ, hai bên thân thiện giao lưu với nhau. Được biết, Hòa Minzy đến Điện Biên để đưa ông nội tham dự Lễ kỷ niệm 70 năm Chiến thắng Điện Biên Phủ, do ông là một cựu binh. Trên trang cá nhân, nữ ca sĩ viết: “Yêu nước không bao giờ sai! Việt Nam muôn năm. Ngàn đời nhớ ơn công lao của các anh hùng dân tộc, cảm ơn ông nội, thật vui khi được đưa ông lên đến Điện Biên trong ngày trọng đại của cả nước"".",07/05/2024 16:55 GMT+7,https://tuoitre.vn/tin-tuc-giai-tri-7-5-hoa-minzy-dua-ong-noi-la-cuu-chien-binh-den-dien-bien-phu-20240507163052353.htm,"Một số tin tức nổi bật: Stray Kids, nhóm nhạc K-pop tham dự Met Gala, bị chê trên thảm đỏ; Doanh thu Lật mặt 7 chững lại; Hé lộ hình ảnh mới nhất của Superman; Lee Jung Jae chào sân Hollywood..."
"BTS bị xem xét điều tra, K-Pop đầy gian dối?","Truyền thông Hàn nói chuyện nội bộ nhà HYBE như một cuộc nội chiến kéo dài dai dẳng, gây ra ""thương vong"" cho những người có liên quan. Câu chuyện ""vạch áo cho người xem lưng"" này không chỉ trực tiếp phủ bóng đen lên danh tiếng của tập đoàn mà còn mở ra những lùm xùm, cáo buộc hướng tới các nghệ sĩ dưới trướng quản lý của họ. Khủng hoảng chưa từng có của K-pop Truyền thông ồn ào từ vụ phải chăng NewJeans ăn cắp ý tưởng, ILLIT đạo nhái, Seventeen giả doanh số album... và tất nhiên trong đó không thể thiếu ""anh cả"" BTS. Tờ Chosun nói cơn sốt mới nhất trong ngành công nghiệp K-pop hiện nay đang xoay quanh những cáo buộc về việc tiếp thị sajaegi (một thuật ngữ ám chỉ việc tiếp thị bất hợp pháp bằng cách thao túng, gian lận các thành tích bảng xếp hạng âm nhạc) của BTS. Các cáo buộc này tạo nên những tranh luận ồn ào trên mạng, có người tức giận, có người hoang mang, phản kháng và cả thất vọng. Ngay lúc căng thẳng, nghi vấn gian lận thành tích đến mức bị tống tiền vào năm 2017 của HYBE (trước đây gọi là Big Hit Entertainment) bị đào lại khiến sự việc càng trở nên tồi tệ. Đứng trước phản ứng dư luận, Chính phủ Hàn Quốc đi đến quyết định về cáo buộc liên quan đến ""bảo vật quốc gia"". Cụ thể, Bộ Văn hóa - Thể thao và Du lịch Hàn Quốc công bố sẽ xem xét tái điều tra hành vi nghi gian lận nhạc số bởi công ty quản lý HYBE của BTS vào năm 2017. Ngoài BTS, nhóm nhạc ""chung nhà"" là Seventeen cũng vướng nghi vấn thao túng doanh số bởi thành tích ""khủng"" mà nhóm đạt được trên các bảng xếp hạng. Seventeen hiện là nhóm nhạc nắm giữ nhiều kỷ lục về doanh số album của K-pop. Trước đó vào tháng 1-2024, Seventeen cũng đứng nhất trong bảng xếp hạng giá trị thương hiệu các nhóm nhạc nam K-pop, vượt qua thành tích đầu bảng suốt 67 tuần của BTS. Sự thành công dường như ""không tưởng"" trên đã tạo nên những nghi ngờ rằng Seventeen đang gian dối. Có đang cực đoan? Các vấn đề liên quan đến BTS trước nay luôn là tâm điểm của truyền thông, bởi với sức hút toàn cầu của bảy chàng trai thì mọi tin tức dù lớn hay nhỏ đều nhận được nhiều sự chú ý. Và vấn đề này cũng không phải là ngoại lệ. Việc điều tra hành vi gian lận nhạc số bởi công ty quản lý của BTS dù chỉ mới đang ở mức nghi vấn, xem xét nhưng dư luận ở hai phe tán thành và phản đối đã có những thái độ rất căng thẳng. Những người hâm mộ của BTS tung ra các thông điệp phản đối việc điều tra và cho rằng BTS đang bị vu khống nặng nề. Hashtag ""Hàn Quốc phải xin lỗi BTS"" trở thành từ khóa hot trong lĩnh vực K-pop trên nền tảng X (Twitter cũ). Hiện có hơn 190.000 bài viết liên quan xuất hiện. Người hâm mộ BTS còn biểu tình, chỉ trích công ty quản lý vì đã thờ ơ trước mọi chuyện. Cộng đồng fan BTS gửi xe tải, vòng hoa viếng đến trụ sở HYBE ở quận Yongsan của Seoul vào ngày 3-5 với các thông điệp như: ""Khi nào chúng ta mới thấy các nghệ sĩ được bảo vệ?"", ""HYBE đang trốn tránh trách nhiệm của mình"" và ""Giữa những rủi ro từ phía HYBE, chúng tôi hy vọng BTS sẽ rời khỏi đây"" (theo Chosun). Đối ngược, cũng không ít người lên tiếng yêu cầu Chính phủ Hàn Quốc phải điều tra tận gốc vấn đề gian lận. Một số khác còn đưa kiến nghị gửi tới Bộ Văn hóa - Thể thao và Du lịch Hàn Quốc yêu cầu thu hồi Huân chương Văn hóa do bộ trưởng trao tặng cho BTS nếu các cáo buộc là đúng. Xét trong hoàn cảnh hiện tại, BTS hiện đang gặp bất lợi ở nhiều mặt, khi các thành viên của nhóm đang trong thời gian thực hiện nghĩa vụ quân sự. Họ không thể xuất hiện hay lên tiếng chứng minh bất cứ điều gì. Trong khi đó, đơn vị có trách nhiệm phản hồi, bảo vệ nghệ sĩ là công ty quản lý thì lại gặp khủng hoảng nội bộ nghiêm trọng. Hệ thống các công ty con dường như cũng bị ""giam lỏng"" trước mớ bòng bong của tập đoàn này. Dư luận Hàn Quốc đang gay gắt với tình hình của HYBE. Không chỉ đơn giản là tranh chấp nội bộ, tập đoàn này giờ đây phải đối diện với loạt cáo buộc có hành vi cạnh tranh không lành mạnh trong thị trường K-pop.  Chủ tịch Bang Si Hyuk bị tố cáo liên quan đến tổ chức dị giáo, đàn áp, phân biệt đối xử... Vậy nên, dù các hành vi thao túng doanh số không do BTS thực hiện, nhưng động thái xét điều tra cùng với loạt bê bối của công ty chủ quản đã phần nào khiến cho lòng tin vững chãi của công chúng vốn có với thần tượng của họ không thể không dao động. Những hoang mang, nghi ngờ có thể không khiến tường thành sụp đổ nhưng cũng sẽ khiến nó nứt gãy phần nào. Giải pháp tốt nhất hiện giờ chỉ có thể dựa vào một kết quả tốt, minh bạch sau tái điều tra để có thể đập tan những nghi ngờ, tiếp tục củng cố vị trí của ""bảo vật"" BTS. ",07/05/2024 15:29 GMT+7,https://tuoitre.vn/bts-bi-xem-xet-dieu-tra-k-pop-day-gian-doi-20240507102352415.htm,"Trong những tuần gần đây, xung đột nội bộ giữa Tập đoàn HYBE và giám đốc điều hành công ty con ADOR Min Hee Jin đã thành vấn đề nóng của ngành công nghiệp K-pop được nhiều người quan tâm."
