,Title,Content,Date,Url,Summary
0,Á quân Solo cùng bolero Tú Tri hát bản hit của Phi Nhun,"Tú Tri tham gia cuộc thi Solo cùng bolero 2018, có nhiều cơ hội tiếp xúc với cố ca sĩ Phi Nhung trong vai trò giám khảo. Khép lại cuộc thi này, Tú Tri giành danh hiệu á quân. Đến nay, sau 6 năm, lần đầu Tú Tri tổ chức đêm nhạc để cảm ơn khán giả đã luôn ủng hộ cô trong suốt chặng đường vừa qua. Hát live gần 20 ca khúc Lời tri ân là đêm nhạc riêng đầu tiên Tú Tri tổ chức kể từ sau khi đoạt danh hiệu á quân Solo cùng bolero 2018. Tú Tri cho biết lý do phải đợi đến 6 năm sau mới tổ chức show: ""Có thể nói đến thời điểm này tôi mới đủ duyên để tổ chức đêm nhạc. Tôi cũng đã tích góp được kha khá kinh nghiệm và đủ độ chín, tự tin hát live liên tục trên sân khấu"". Đêm nhạc này đánh dấu một cột mốc mới của cô trên con đường ca hát. Góp mặt trong đêm nhạc này còn có ca sĩ - nhạc sĩ Hamlet Trương và ca sĩ Huỳnh Thật. Đêm nhạc diễn ra trong hai tiếng đồng hồ, Tú Tri hát live gần 20 bài hát cùng ban nhạc với dòng nhạc nhẹ, trữ tình. Điểm nhấn là những ca khúc sôi động, quen thuộc được Tú Tri làm mới cuốn hút người nghe như: Say tình, Tình 2000, Người tình trăm năm… Ngoài ra, sự kết hợp ăn ý cùng hai ca sĩ khách mời càng khiến khán giả thích thú bởi khả năng linh hoạt và biến hóa đa dạng trong giọng hát của cô. Cuối đêm nhạc, Tú Tri thể hiện sáng tác mới của nhạc sĩ Thiên Ca mang tên Điều quý giá nhất. Đây là ca khúc được nhạc sĩ viết riêng cho Tú Tri, kể lại hành trình từ bé đến trưởng thành và những dấu mốc quan trọng trong cuộc đời. Hình ảnh xúc động và khó quên đối với khán giả là hình ảnh Tú Tri bật khóc, ôm lấy cha mẹ của mình khi hát. Mong có nhiều trải nghiệm trong nghệ thuật Không chỉ sở hữu giọng hát ngọt ngào, gương mặt sáng sân khấu, Tú Tri còn có khả năng diễn xuất được đánh giá cao. Nếu như Tú Tri đoạt danh hiệu á quân Solo cùng bolero khi mới 19 tuổi, thì đến năm 23 tuổi cô giành giải quán quân Gương mặt điện ảnh năm 2022. Sau đó, cô bén duyên với nhiều bộ phim điện ảnh, truyền hình và web drama như: Lật mặt 6, Bóng của thị thành, Hạnh phúc bị đánh cắp… Gần đây, Tú Tri xuất hiện trong tập 2 chương trình Học viện cải lương 2024 do nghệ sĩ Bạch Tuyết sáng lập. Cô nói cải lương là một giấc mơ và chính là cái nôi nuôi lớn năng khiếu nghệ thuật của cô. ""Tôi cảm thấy hạnh phúc vì có thể tự do cháy hết mình với nghệ thuật. Tôi muốn mình có cơ hội trải nghiệm với nhiều thử thách hơn nữa trong âm nhạc, phim ảnh"" - Tú Tri chia sẻ.",15/04/2024 13:49 GMT+7,https://tuoitre.vn/a-quan-solo-cung-bolero-tu-tri-hat-ban-hit-cua-phi-nhung-20240415123114273.htm,"Trong đêm nhạc 'Lời tri ân', á quân Solo cùng bolero 2018 Tú Tri bất ngờ hát bản hit của cố ca sĩ Phi Nhung 'Bỏ phố lên rừng'. Cô gửi lời tri ân đến Phi Nhung vì đây là giọng ca cô yêu thích từ nhỏ."
1,Chính thức: Đúng là phim Tình yêu 199 - Muốn mãi mãi yêu có đường lưỡi bò phi phá,"Tình yêu 199 - Muốn mãi mãi yêu được phát chính thức từ ngày 20-1 trên Youku và Đài truyền hình Giang Tô. Ứng dụng VieOn mua bản quyền phát tại Việt Nam và phát song song với phía Trung Quốc. Tuy nhiên cuối tháng 1, nghi vấn tập 9 của phim có chi tiết đường lưỡi bò phi pháp được truyền đi trong một vài hội nhóm về phim ảnh.  Ngay lập tức, trên web ứng dụng VieON, dưới poster bộ phim, đơn vị này đã ẩn đi các tập phim đã phát trước đó. Đồng thời thông báo ""tạm ngưng phát sóng"", ""mong các bạn thông cảm theo dõi phim sẽ sớm quay trở lại sau khi hoàn tất kiểm duyệt nội dung"". Đúng là phim có đường lưỡi bò phi pháp Trao đổi với Tuổi Trẻ Online lúc đó, đại diện VieON cho hay: ""Bản phim VieON kiểm duyệt và phát sóng không có các nội dung vi phạm vấn đề chủ quyền biển đảo"". ""Tuy nhiên, sau khi nghe thông tin phim Tình yêu 199 - Muốn mãi mãi yêu có vấn đề thì VieON đã chủ động gỡ bỏ khỏi nền tảng"", đại diện này nói. VieON thông tin thêm ""đang yêu cầu đối tác chuyển bản gốc xem thông tin trên mạng có chính xác không, nếu có đường lưỡi bò sẽ thẳng tay hạ phim xuống"". Tới nay đã ba tháng, quá trình xác minh ra sao? Phim Tình yêu 199 - Muốn mãi mãi yêu có hay không có đường lưỡi bò phi pháp? Trả lời Tuổi Trẻ Online sáng 15-4, phía VieON xác nhận ""đúng là phim có chi tiết đường lưỡi bò phi pháp"". ""Sau khi phát hiện đã từ chối mua tiếp nội dung"" VieON nói ""đơn vị luôn ưu tiên việc kiểm soát nội dung, đảm bảo rằng các sản phẩm văn hóa tuân thủ đúng quy định pháp luật"". VieON cũng ""không truyền tải thông tin sai lệch, xuyên tạc lịch sử hoặc vi phạm chủ quyền biển đảo của Việt Nam"". Theo ứng dụng này, việc tạm tháo gỡ Tình yêu 199 - Muốn mãi mãi yêu và từ chối mua nội dung này là minh chứng cho cam kết của VieON trong việc không chấp nhận các sản phẩm vi phạm nguyên tắc chủ quyền của quốc gia. ""Ngay sau khi tạm thời dừng phát sóng phim, VieON đã quyết định từ chối mua nội dung này"", phía VieON phản hồi.",15/04/2024 13:24 GMT+7,https://tuoitre.vn/chinh-thuc-dung-la-phim-tinh-yeu-199-muon-mai-mai-yeu-co-duong-luoi-bo-phi-phap-20240415121012153.htm,"Bộ Văn hóa, Thể thao và Du lịch vừa thống kê phim có đường lưỡi bò phi pháp trong thời gian qua, đồng thời yêu cầu báo cáo phim 199 Love (tựa Việt: Tình yêu 199 - Muốn mãi mãi yêu)."
2,"Thất vọng toàn tập, khán giả khuyên Le Sserafim nên hát nhép tại Coachell","Lễ hội âm nhạc lớn nhất hành tinh Coachella 2024 vừa có màn khởi đầu sôi động, hoành tráng từ ngày 12 đến 14-4, với sự xuất hiện của nhiều tên tuổi lớn, mang đến những phần trình diễn mãn nhãn, mãn nhĩ. Le Sserafim là thảm họa hát live tại Coachella? Theo NME, năm nay, nhóm nữ Le Sserafim đã lập kỷ lục mới, trở thành nhóm nhạc K-pop được mời biểu diễn tại đây nhanh nhất, ghi dấu ấn tại sa mạc trước kỷ niệm hai năm ra mắt. Sự xuất hiện của nhóm tại Coachella phản ánh tác động mà họ đã tạo nên cho thị trường K-pop, gây ấn tượng với vẻ ngoài cá tính và bụi bặm. Trang NME còn chấm màn trình diễn của nhóm nữ này là 4/5 sao. Tuy nhiên, phản ứng của khán giả và cộng đồng mạng lại trái ngược hoàn toàn. Họ gọi phần trình diễn của Le Sserafim là ""thảm họa K-pop tại Coachella"", nhiều khán giả còn gợi ý nhóm nên suy nghĩ đến việc hát nhép tại các sân khấu sau để người nghe có trải nghiệm tốt hơn. Quả thực, so với những người đi trước như BlackPink, 2NE1, aespa... Le Sserafim lộ rõ sự yếu kém về kỹ năng ca hát khi trình diễn tại lễ hội âm nhạc lớn nhất hành tinh. Ngay từ bài hát mở đầu, Le Sserafim đã bị hụt hơi và giọng hát ngày càng yếu, run rẩy, chênh phô khi đi đến những phần cuối cùng. Năm thành viên cũng cố hỗ trợ nhau bằng cách hô to phần lời, nhưng điều này chỉ khiến âm thanh trở nên hỗn loạn hơn. ""Trong 10 năm nay Coachella chưa có nghệ sĩ nào hát live như vậy"", ""Thất vọng toàn tập..."", ""Dẫu biết các nghệ sĩ từ K-pop không mạnh về hát live nhưng thế này thì quá tệ""... - trích một số bình luận của khán giả. Tại sự kiện, Le Sserafim biểu diễn 11 tiết mục, bao gồm những ca khúc hit như Antifragile, Fearless, Perfect night…  Bên cạnh những lời chê bai, cũng có nhiều ý kiến cho rằng có thể thông cảm vì nhóm ra mắt chưa lâu và xét về phần nhảy, hoạt náo, trình diễn trên sân khấu thì nhóm vẫn làm khá tốt. Ngay sau khi các clip về phần trình diễn gây thất vọng của Le Sserafim được chia sẻ rầm rộ trên mạng và nhận về nhiều ý kiến trái chiều, thì lập tức các clip hát live tại Coachella của BlackPink và aespa cũng ""viral"" trở lại vì phong thái trình diễn tốt, giọng hát ổn định khi trình diễn tại đây. Câu chuyện nghệ sĩ K-pop xuất hiện nhiều tại lễ hội âm nhạc Coachella trong những năm gần đây là một chủ đề thường xuyên được nhắc đến, đặc biệt là từ thành công của BlackPink và sau khi 4 cô nàng trở thành nghệ sĩ biểu diễn chính. Trong năm nay, K-pop cũng có ba đại diện là ATEEZ, Le Sserafim và ban nhạc The Rose. Theo lịch trình Coachella công bố, nhóm ATEEZ sẽ biểu diễn vào ngày 12 và 19-4, Le Sserafim biểu diễn trong 2 ngày 13 và 20-4, còn ban nhạc The Rose biểu diễn vào ngày 14 và 21-4. Le Sserafim là nhóm nhạc nữ 5 thành viên của Hàn Quốc, được thành lập năm 2022 bởi Source Music, một công ty con của Hybe.
Le Sserafim sẽ là nhóm nhạc nữ K-pop tiếp theo biểu diễn tại lễ hội âm nhạc Coachella sau BlackPink, 2NE1, aespa...
Tuy chỉ mới ra mắt được gần 2 năm, Le Sserafim đã nhanh chóng tạo được nhiều thành tích cao trên bảng xếp hạng Billboard và Spotify của Mỹ.
BlackPink ở Coachella có xứng là 'huyền thoại sống'?
BlackPink bị nhận xét “thiếu câu chuyện” để kể tại Coachella, đồng thời chưa đạt đến đẳng cấp của một nghệ sĩ trình diễn chính (headliner).",15/04/2024 11:20 GMT+7,https://tuoitre.vn/that-vong-toan-tap-khan-gia-khuyen-le-sserafim-nen-hat-nhep-tai-coachella-20240415104903338.htm,"Sau đêm mở màn của lễ hội Coachella 2024, bên cạnh sức hút đến từ các nghệ sĩ lớn như Lana Del Rey, Billie Eilish... khán giả còn dồn sự chú ý về màn trình diễn của Le Sserafim vì nhóm... hát live tệ."
3,Cuộc tình đơm hoa giữa cơn bão tuyế,"Trong một lần anh vô tình gặp Ân Quả - cô gái đồng hương và cũng có tên tuổi trong lĩnh vực billiards. Cuộc gặp gỡ định mệnh nảy nở mối tình lãng mạn, mang đậm hơi thở thanh xuân. Sức hút billiards trong Giữa cơn bão tuyết Ân Quả hồn nhiên, mang sức trẻ nhiệt huyết. Cô luôn nhận được sự yêu mến của mọi người, cuộc sông đầy hào quang. Ân Quả giúp Diệc Dương chữa lành vết thương lòng, tìm lại chính mình. Còn Lâm Diệc Dương trở thành người chỉ dẫn, hậu thuẫn vững chắc cho Ân Quả. Cả hai cùng theo đuổi ước mơ và gặt hái thành công trong sự nghiệp. Giữa cơn bão tuyết chuyển thể từ tiểu thuyết cùng tên của tác giả Mặc Bảo Phi Bảo, khai thác đề tài khá lạ: cuộc sống và tình yêu của tuyển thủ billiards chuyên nghiệp. Trong phim, bộ môn billiards được đặc tả kỹ. Các nhân vật ở vai trò tuyển thủ xuất hiện với tư thế, thần thái chuẩn một cơ thủ chuyên nghiệp. Được biết diễn viên tập luyện nhiều với sự hướng dẫn của các chuyên gia. Diễn viên Ngô Lỗi và Triệu Kim Mạch đảm nhận vai chính phối hợp nhau ăn ý. Sinh năm 1999, Ngô Lỗi ngày càng chứng minh mình là ngôi sao trẻ đang lên.   Anh quen thuộc với khán giả qua các phim Sủng ái, Thiếu nữ Toàn Phong, Trường ca hành, Tinh hà xán lạn.  Ngô Lỗi đã mang đến một Lâm Diệc Dương trưởng thành, chín chắn nhưng trong lòng mang nhiều tâm sự. Còn Triệu Kim Mạch sinh năm 2002 từng là sao nhí có hơn 10 năm kinh nghiệm diễn xuất, đảm nhận nhiều tác phẩm điện ảnh lẫn truyền hình như: Lưu lạc địa cầu, Thiếu niên phái, Tình đầu ngây ngô. Khắc họa một Ân Quả với ngây thơ, ít kinh nghiệm sống, cô được khen diễn xuất đa dạng, biến hóa không lường với những biểu cảm lúc thì ngượng ngùng xen lẫn hạnh phúc, cũng có lúc dũng cảm thể hiện sự quan tâm với người mình thích. Giữa cơn bão tuyết phát sóng lúc 13h thứ hai đến thứ bảy hằng tuần trên HTV7, từ 17-4.",15/04/2024 11:20 GMT+7,https://tuoitre.vn/cuoc-tinh-dom-hoa-giua-con-bao-tuyet-20240415091016451.htm,"Là thiên tài billiards nhưng Lâm Diệc Dương vẫn tạm dừng ước mơ để đi du học. Giữa cơn bão tuyết lạnh buốt ở xứ người, anh phải cố gắng vượt qua nhiều khó khăn về tài chính và nỗi nhớ nhà để tồn tại."
4,"Thu 200 triệu, phim của Mai Thu Huyền lỗ nặng, Godzilla vẫn thống trị phòng vé Việ","Theo Box Office Vietnam, tính đến sáng 15-4, sau gần 3 ngày ra rạp (từ tối 12-4), phim Đóa hoa mong manh của đạo diễn Mai Thu Huyền thu khoảng 203,6 triệuđồng. Nhiều khả năng, phim sẽ lỗ nặng vì khó thu hút khán giả ở những ngày sau. Phim bom tấn giả tưởng Godzilla x Kong: Đế chế mới thu 10,2 tỉ đồng, qua đó 3 tuần liên tiếp đứng đầu phòng vé Việt. Tổng doanh thu phim ở Việt Nam đã đạt 123 tỉ đồng. Phòng vé ảm đạm dù có phim Việt Hiện tại, trước kỳ nghỉ lễ 30-4, phòng vé Việt lại rơi vào giai đoạn thấp điểm. Các phim đều có doanh thu dưới mức trung bình. Ngoài Đóa hoa mong manh, các phim mới ra rạp tuần qua như Monkey Man báo thù, Ngày tàn của đế quốc, Biệt đội săn ma: Kỷ nguyên băng giá... cũng đều có doanh thu thấp. ""Dù tuần qua có rất nhiều phim mới đổ bộ nhưng 4 vị trí đầu bảng vẫn là những cái tên quen thuộc. Không những vậy, doanh thu của các phim này còn tăng cao hơn so với trước đó. Điều này chứng tỏ khán giả vẫn khát giải trí nhưng chưa có sản phẩm mới nào thực sự thu hút ở thời điểm hiện tại, vì vậy các bom tấn dù cũ vẫn sẽ được ưu tiên hơn"" - Box Office Vietnam nhận định. Đứng đầu bảng nhưng Godzilla x Kong: Đế chế mới cũng đã sụt giảm doanh thu nhiều so với những tuần đầu. Còn phim mới Thanh xuân 18x2: Lữ trình hướng về em của tài tử Hứa Quang Hán gây sốt trong cộng đồng fan, nhưng doanh thu không phải đột phá. Phim thu 5,5 tỉ đồng trong dịp cuối tuần qua, một thành tích đáng khích lệ với dòng phim lãng mạn. Do Hứa Quang Hán là cái tên nổi bật trên mạng xã hội, tuần qua có câu nói ""viral"" là ""Trong tất cả mọi lời hứa, em thích nhất là Hứa Quang Hán"". Câu nói này được nhiều người cho là thú vị, nhưng một số fan trung thành của tài tử cho rằng chất hài hước, ngôn tình kiểu này có thể khiến những khán giả mới nhầm tưởng về nội dung bộ phim, dẫn đến hụt hẫng khi xem. Phim của Mai Thu Huyền quay tại Mỹ Ra rạp từ 12-4 và tổ chức ra mắt trong khuôn khổ Liên hoan phim quốc tế TP.HCM (HIFF), Đóa hoa mong manh được nhận xét là bộ phim có sự tiến bộ về tay nghề đạo diễn của Mai Thu Huyền. Đây là bộ phim điện ảnh âm nhạc được quay tại Mỹ. Phim xoay quanh cuộc đời của một nữ ca sĩ nổi tiếng có đủ cả thanh lẫn sắc do diễn viên, ca sĩ Maya đảm nhận. Thông qua mối quan hệ giữa các nhân vật, bộ phim phần nào phản ánh đời sống thu nhỏ của những nghệ sĩ gốc Việt tại hải ngoại, cũng như những người Việt thành công trên đất Mỹ. Đạo diễn Mai Thu Huyền chia sẻ do phim quay tại Mỹ, cô phải vượt qua rất nhiều khó khăn, kinh phí đội lên nhiều so với quay phim ở Việt Nam.",15/04/2024 09:43 GMT+7,https://tuoitre.vn/thu-200-trieu-phim-cua-mai-thu-huyen-lo-nang-godzilla-van-thong-tri-phong-ve-viet-2024041509221973.htm,Tuần qua có nhiều phim mới nhưng Godzilla x Kong vẫn là lựa chọn hàng đầu của khán giả. Phim Đóa hoa mong manh của Mai Thu Huyền chỉ thu 200 triệu đồng.
5,"Vừa lên mạng xã hội, chó cưng của Jungkook đã có cả triệu người theo dõ","Ngày 14-4, Jungkook thông báo với người hâm mộ rằng anh đã trở lại trên Instagram, nhưng không phải với tài khoản cá nhân mà là tài khoản dành cho chú chó cưng tên Bam. ""Con cưng"" của Jungkook Jungkook viết trên Weverse: ""Mình hiện tại không có gì để khoe về bản thân cả nhưng có thể khoe với các bạn một chút về con của mình. Chúc mọi người một buổi tối vui vẻ nhé! Bowwow_Bam. Đoàn kết!"". Tên người dùng của tài khoản được đặt là Bam's Dad (Bố của Bam) kèm với hình Jungkook và chó Bam đang cùng nở nụ cười dễ thương. Mô tả tài khoản ban đầu được đặt đơn giản với nhiều chữ bark (gâu gâu) lặp lại, nhưng sau đó Jungkook đã đổi lại với một câu chúc ý nghĩa hơn là: ""Have a good BAM"" (Từ ""bam"" trong tiếng Hàn còn có nghĩa là buổi tối). Chó cưng Bam của Jungkook lần đầu được giới thiệu trong chương trình In the SOOP mùa 2, khi quay hình cùng với các thành viên BTS. Đây là một show thực tế rất được yêu thích của BTS, đưa khán giả cùng đến và sinh hoạt tại một khu nhà trong rừng, tại đây các thành viên cùng nhau trò chuyện và nghỉ ngơi thư giãn. Ngay sau khi chương trình lên sóng, chú chó cưng của Jungkook lập tức trở nên nổi tiếng trên TikTok, hashtag thẻ #jeonbam vượt hơn 100 triệu lượt xem, đưa Bam trở thành một trong những thú cưng nổi tiếng nhất Kpop. Bam thuộc giống Doberman, có bộ lông pha trộn giữa đen và nâu. Giống chó này thường được nuôi để giữ nhà, canh gác và rất trung thành, tình cảm với chủ. Vì có vẻ ngoài to lớn, cứng cáp nên ban đầu Bam khiến nhiều người xem cảm thấy hơi khó gần, nhưng càng theo dõi họ lại càng thấy yêu mến Bam bởi nó rất đáng yêu và luôn trung thành, bảo vệ Jungkook mọi lúc mọi nơi. Bam cũng rất thân thiện và tình cảm với các thành viên khác khi cùng chạy nhảy và chơi đùa với họ. Được biết, trong số bảy thành viên, ngoài Jungkook còn có V, Suga, RM và J-Hope cũng nuôi chó.",14/04/2024 22:15 GMT+7,https://tuoitre.vn/vua-len-mang-xa-hoi-cho-cung-cua-jungkook-da-co-ca-trieu-nguoi-theo-doi-20240414215342557.htm,Dù chưa mở lại tài khoản cá nhân nhưng Jungkook đã kịp cập nhật một tài khoản mới để chia sẻ những hình ảnh đáng yêu của chú chó Bam đến người hâm mộ.
6,Ngô Hồng Quang mang cả văn hóa dân tộc thiểu số vào album đĩa than Rạng đôn,"Chiều 14-4, tại TP.HCM đã diễn ra buổi ra mắt album đĩa than Rạng đông của nghệ sĩ Ngô Hồng Quang. Đây là album thứ 8 mà anh phát hành rộng rãi đến công chúng. Khi văn hóa bản địa kết hợp âm nhạc đương đại Album Rạng đông gồm 8 tác phẩm, biểu đạt những khoảnh khắc văn hóa âm nhạc bản địa xuyên suốt từ Đông qua Tây Bắc và kéo dài tới vùng duyên hải Nam Trung Bộ. Hầu như trong mỗi tác phẩm đều mang màu sắc riêng biệt của từng nhóm sắc tộc thiểu số Việt Nam với âm nhạc của người Tày, Nùng, Pa Dí, Xá, Mông, Chăm. Cũng như những cuộc điền dã để tìm kiếm chất liệu sáng tạo trong các tác phẩm âm nhạc trước, lần này, Rạng đông của Ngô Hồng Quang ghi lại những cảm xúc riêng biệt của anh sau nhiều cuộc hành trình tới những khu rừng, ngọn núi. Anh nghe từng câu chuyện, tiếng đàn, khúc ru, tiếp xúc với những con người giản dị trong ngôi nhà nhỏ nằm trên những bản làng để rồi Hồng Quang chọn cách lưu giữ lại bằng tình yêu và cách biểu đạt âm nhạc riêng biệt của mình. Ví như, tác phẩm Tiếng lượn nhắn người phương xa là một dân ca tiêu biểu của người Tày. Ngô Hồng Quang đã kết hợp với không gian âm nhạc đương đại qua bộ gõ quốc tế, khai thác chất liệu âm nhạc dân tộc. Anh đã dành ra nửa năm cho khâu thu âm tại Việt Nam và Pháp và toàn bộ khâu hòa thanh phối khí, hậu kỳ làm ở Pháp. Tính cả thời gian đi điền dã thì anh mất hơn một năm để ""thai nghén"" album Rạng đông. Ngô Hồng Quang nhận thấy thể loại âm nhạc về văn hóa bản địa còn khá mới nên anh có khao khát lan tỏa đến với nhiều người hơn. ""Nói thật là tôi cảm giác chất nhạc này đang mai một. Khi tôi quay lại, trình diễn cho người dân bản địa nghe những bài hát này thì họ rơi nước mắt. Điều đó thôi thúc tôi tiếp tục sáng tạo"" - Hồng Quang tâm sự. Và theo anh, để màu sắc của văn hóa dân tộc thiểu số và âm nhạc đương đại hòa quyện với nhau thì cần có sự tìm tòi, dấn thân vào cộng đồng của người dân bản địa để tìm ra được chất liệu sáng tạo thật nhất. 'Rạng đông' là khát khao sống mãnh liệt của người dân bản địa Để lan tỏa rộng rãi Rạng đông, anh dự định in 200 bản đĩa than. Sau đó, in khoảng 2.000 bản CD và lan tỏa các tác phẩm trên môi trường âm nhạc số. Anh nói với Tuổi Trẻ Online, việc kết hợp âm nhạc bản địa với beatbox cũng là một hình thức lan tỏa đến với khán giả trẻ nhiều hơn. Và anh đã làm điều đó trong album này. Các nghệ sĩ tham gia vào album có 4 nghệ sĩ từ Ấn Độ, Nhật, Pháp, Hà Lan và 5 nghệ sĩ Việt Nam. Hồng Quang bảo Rạng đông vừa là tên một sáng tác mới trong album cũng vừa là một hình ảnh đầy ý niệm về một ngày mới. Đó là những nguồn năng lượng tích cực mới hay cũng là những ước mơ vươn tới sự hướng thượng, khát khao sức sống mãnh liệt để vượt qua mọi khó khăn gian khổ của những người dân bản địa tại miền núi cao hiểm trở. ""Tôi rất thích từ 'rạng đông' bởi có lần tôi thấy mặt trời mọc cạnh những ngôi đền tháp của người Chăm. Và tôi muốn đưa hình ảnh đó vào tác phẩm của mình"". Tác phẩm Rạng đông trong album là sự kết hợp giữa đàn nhị, tiêu, sáo trúc, tam thập lục, đàn tranh Nhật Bản, bộ gõ Ấn Độ.",14/04/2024 19:29 GMT+7,https://tuoitre.vn/ngo-hong-quang-mang-ca-van-hoa-dan-toc-thieu-so-vao-album-dia-than-rang-dong-2024041418031293.htm,"Chia sẻ với Tuổi Trẻ Online, Ngô Hồng Quang bảo khó khăn lớn nhất khi thực hiện album đĩa than 'Rạng đông' là làm sao để màu sắc của văn hóa dân tộc thiểu số và âm nhạc đương đại hòa quyện. Bởi hai yếu tố có sự tương khắc nhất định."
7,Kho tàng của tay máy vàng Lý Thái Dũn,"Lý Thái Dũng vừa có buổi nói chuyện với những nhà làm phim trẻ về tự sự của một người quay phim trong chuỗi thực hành của dự án Điện ảnh đang nhìn vào chúng ta. Sự kiện do các bạn trẻ yêu phim khởi xướng ở Hà Nội. Lý Thái Dũng nhận lời đến vì nghĩ những chia sẻ của một tay máy ""thực chiến"" như anh ít nhiều có ích cho các bạn. Phía sau khung hình Phải nghe Lý Thái Dũng nói chuyện mới hay nghề chọn người là sao. Ở đây, có hai nghề chọn cùng một người: nghề quay phim và nghề thầy giáo. Nhưng khác một hình dung quen thuộc, ""ông giáo"" Lý Thái Dũng nhìn có vẻ bụi bụi, ngầu ngầu. Quần kaki, áo phông khoác thêm áo sơ mi không đóng cúc bạt gió, đầu đội mũ lưỡi trai, anh bước vào buổi nói chuyện về điện ảnh như vừa từ một chuyến đi phượt hoặc về từ một bộ phim nào đó. Lý Thái Dũng hay nói với sinh viên, kể cả những lúc không đi phim, nhà quay phim cũng có thể tạo ra một bộ phim sinh học của bản thân: ""Bạn hãy tạo dựng một bộ phim của riêng mình bằng tất cả giác quan về một con người nào đó, một tình huống nào đó, một khoảnh khắc nào đó, một nơi chốn nào đó... Tất cả đều có thể trữ hóa để kết thúc mỗi một ngày, ta sẽ có một bộ phim rất ngắn của riêng mình, trong lòng mình"". Lý Thái Dũng gọi đó là ""nhật ký sáng tạo của nhà quay phim"" và nhà làm phim ""hãy nuôi dưỡng cảm xúc trong mình, dù đó là một điều nhỏ nhặt nhất"". Thậm chí, theo cách anh nói, một bộ phim đã hoàn tất, đã ra mắt cũng chưa thực sự kết thúc.  Bởi có những phim đã quay xong 20 năm trời, thỉnh thoảng anh vẫn đọc vanh vách hay nhớ về những câu thoại hoặc những tình huống đặc biệt. Chẳng có điều gì dư thừa cả. Nhà quay phim dùng vốn quan sát, dùng xúc cảm của bản thân làm của để dành và để xài trong suốt chặng đường làm nghề của họ. Điện ảnh là một lao động rất đặc thù, mỗi bộ phim giống như một nhà máy, một công xưởng. Nhà làm phim luôn phải tự nâng cấp bản thân để khi gia nhập vào, giống như một bánh răng vừa khít. Và khi hoàn thành phim, chúng ta vẫn chưa hết bận rộn với tất cả mọi thứ. Rồi sau đó, âm thầm đi đi về về, chiếu đi chiếu lại phim trong phòng tối để cân nhắc, cắt dựng để cho ra một bản phim hoàn chỉnh đến với khán giả.  À đây rồi điện ảnh! Trong không gian nhỏ hẹp của Trung tâm hỗ trợ phát triển tài năng điện ảnh TPD, Lý Thái Dũng kể về thế giới điện ảnh nhiều màu sắc. Về những phim anh đã quay: Giải hạn, Thung lũng hoang vắng, Chơi vơi, Đảo của dân ngụ cư, Cha cõng con... Có phim như Giải hạn gợi lại một thời kỳ điện ảnh nghèo khó khi vật liệu ghi hình là phim âm bản, phim nhựa được xem như vàng. Có phim như Chơi vơi, anh nhắc lại một câu nói của đạo diễn Bùi Thạc Chuyên, đại ý: ""Ở cảnh này, anh không muốn nhìn vào nỗi buồn của nhân vật một cách soi mói và sỗ sàng"". Lý Thái Dũng phải tạo ra những mảng tối trong khung hình để thể hiện cái mong muốn ý nhị đó của đạo diễn, đồng thời lột tả được chân dung đại diện của nhân vật. Cứ thế anh ngồi tâm sự một cách cặn kẽ, về từng trường hợp cụ thể cho những người trẻ đang háo hức thăm dò thế giới điện ảnh rằng phim nào cũng có một đời sống tâm hồn riêng của nó. Và giống như anh hôm nay, ra khỏi nhà anh sẽ lựa chọn sự đơn giản và thoải mái nhất. Lý Thái Dũng theo phong cách tối giản, không phức tạp hóa vấn đề mà vẫn mang lại hiệu quả. Duy cảm vẫn là yếu tố đầu tiên mà nhà làm phim 60 tuổi này tôn thờ và ưu tiên hàng đầu trong cách thức thể hiện hình ảnh, âm thanh... Anh thích những khung hình, góc máy mà khi xem, khán giả chìm vào cảm xúc sâu sắc của nhân vật thay vì một vỏ bọc duy mỹ đèm đẹp thông thường. Lý Thái Dũng nói ngoài đời anh có thể đội một chiếc mũ có màu sắc rất chua. Trong những bức ảnh của anh, xanh vàng đỏ tím... đủ cả. Nhưng tất cả những phim anh quay đều có nồng độ màu không quá rực rỡ. Người ta hay nói để theo đuổi nghệ thuật, nghệ sĩ phải hy sinh. Lý Thái Dũng cười và cho biết anh chưa bao giờ hy sinh điều gì cả. Anh yêu thích nghề nghiệp của mình. Được đi đây đi đó. Điện ảnh cho anh một cuộc sống vật chất vừa đủ, một đời sống tinh thần phong phú. Mỗi phim như một thứ tài sản riêng để khi nhắc lại, anh được sống lại với rất nhiều thời khắc thú vị. Làm phim vui mà. Có gì mà hy sinh? ",14/04/2024 11:30 GMT+7,https://tuoitre.vn/kho-tang-cua-tay-may-vang-ly-thai-dung-20240414085625651.htm,"Lý Thái Dũng kiệm lời, thế nhưng trước những nhà làm phim trẻ, anh lại nói nhiều đến mức cặn kẽ, chi tiết. Để rồi một kho tàng mở ra, chào đón những người yêu điện ảnh trong sáng."
